Latitude,Longitude,Sample Date,t500_static_NDVI,t500_static_NDBI,t500_static_BSI,t500_std_NDVI,t500_std_BSI,t2k_static_NDVI,t2k_static_NDBI,t2k_static_BSI,t2k_static_NDWI,t2k_static_NDMI,t2k_std_NDVI,t2k_std_NDWI,t2k_std_BSI,t2k_std_NDMI,t8k_static_NDVI,t8k_static_NDBI,t8k_static_NDWI,t8k_static_NDMI,t8k_std_NDWI,t8k_std_NDMI,t2k_has_urban_sig_ec,t2k_has_urban_sig_drp,t2k_has_mine_sig_ec,t2k_has_mine_sig_drp,t2k_has_farm_sig_ec,t2k_has_farm_sig_drp,t8k_has_urban_sig_ec,t8k_has_urban_sig_drp,t8k_has_mine_sig_ec,t8k_has_mine_sig_drp,t8k_has_farm_sig_ec,t8k_has_farm_sig_drp,t500_90d_NDVI_anomaly,t500_90d_BSI_anomaly,t500_90d_NDVI_1st_diff,t2k_90d_NDVI_anomaly,t2k_90d_NDWI_anomaly,t2k_90d_BSI_anomaly,t2k_90d_NDMI_anomaly,t8k_90d_NDWI_anomaly,t8k_90d_NDMI_anomaly
-29.160278,26.573333,2011-01-11,0.20159340284467744,0.05921877988917789,0.09698167866455908,0.12861038698547309,0.08378871801962509,0.20825824466164017,0.12603183848673066,0.16671559727225346,-0.32374406065050937,-0.12603183848673066,0.11940424450598128,0.1442650224003415,0.08436209321366753,0.07936551030969484,0.20515348928505284,0.14487583776018378,-0.32444596224147243,-0.14499912543764334,0.14964945054953313,0.0830712647097249,0.0,0.0,0.003509412332674402,0.0033866605703443595,0.02013675355881352,0.018789900986661754,1.2873714814153946e-05,1.4889744347333359e-05,0.0009227651335727797,0.0011607971219041026,0.045221023052508205,0.04226441795816582,1.031572899508716,-0.6851578161976273,0.1326709899126998,0.8629964785541435,-0.20013399858627584,-0.9427481979127484,1.0513672015314586,0.04013002893092272,0.3257164258183022
-29.160278,26.573333,2011-02-01,0.20159340284467744,0.05921877988917789,0.09698167866455908,0.12861038698547309,0.08378871801962509,0.20825824466164017,0.12603183848673066,0.16671559727225346,-0.32374406065050937,-0.12603183848673066,0.11940424450598128,0.1442650224003415,0.08436209321366753,0.07936551030969484,0.20515348928505284,0.14487583776018378,-0.32444596224147243,-0.14499912543764334,0.14964945054953313,0.0830712647097249,0.0,0.0,0.003509412332674402,0.0033866605703443595,0.02013675355881352,0.018789900986661754,1.2873714814153946e-05,1.4889744347333359e-05,0.0009227651335727797,0.0011607971219041026,0.045221023052508205,0.04226441795816582,1.031572899508716,-0.6851578161976273,0.1326709899126998,0.8629964785541435,-0.20013399858627584,-0.9427481979127484,1.0513672015314586,0.04013002893092272,0.3257164258183022
-29.160278,26.573333,2011-02-15,0.20159340284467744,0.05921877988917789,0.09698167866455908,0.12861038698547309,0.08378871801962509,0.20825824466164017,0.12603183848673066,0.16671559727225346,-0.32374406065050937,-0.12603183848673066,0.11940424450598128,0.1442650224003415,0.08436209321366753,0.07936551030969484,0.20515348928505284,0.14487583776018378,-0.32444596224147243,-0.14499912543764334,0.14964945054953313,0.0830712647097249,0.0,0.0,0.003509412332674402,0.0033866605703443595,0.02013675355881352,0.018789900986661754,1.2873714814153946e-05,1.4889744347333359e-05,0.0009227651335727797,0.0011607971219041026,0.045221023052508205,0.04226441795816582,1.031572899508716,-0.6851578161976273,0.1326709899126998,0.8629964785541435,-0.20013399858627584,-0.9427481979127484,1.0513672015314586,0.04013002893092272,0.3257164258183022
-29.160278,26.573333,2011-02-22,0.20159340284467744,0.05921877988917789,0.09698167866455908,0.12861038698547309,0.08378871801962509,0.20825824466164017,0.12603183848673066,0.16671559727225346,-0.32374406065050937,-0.12603183848673066,0.11940424450598128,0.1442650224003415,0.08436209321366753,0.07936551030969484,0.20515348928505284,0.14487583776018378,-0.32444596224147243,-0.14499912543764334,0.14964945054953313,0.0830712647097249,0.0,0.0,0.003509412332674402,0.0033866605703443595,0.02013675355881352,0.018789900986661754,1.2873714814153946e-05,1.4889744347333359e-05,0.0009227651335727797,0.0011607971219041026,0.045221023052508205,0.04226441795816582,1.031572899508716,-0.6851578161976273,0.1326709899126998,0.8629964785541435,-0.20013399858627584,-0.9427481979127484,1.0513672015314586,0.04013002893092272,0.3257164258183022
-29.160278,26.573333,2011-03-01,0.20159340284467744,0.05921877988917789,0.09698167866455908,0.12861038698547309,0.08378871801962509,0.20825824466164017,0.12603183848673066,0.16671559727225346,-0.32374406065050937,-0.12603183848673066,0.11940424450598128,0.1442650224003415,0.08436209321366753,0.07936551030969484,0.20515348928505284,0.14487583776018378,-0.32444596224147243,-0.14499912543764334,0.14964945054953313,0.0830712647097249,0.0,0.0,0.003509412332674402,0.0033866605703443595,0.02013675355881352,0.018789900986661754,1.2873714814153946e-05,1.4889744347333359e-05,0.0009227651335727797,0.0011607971219041026,0.045221023052508205,0.04226441795816582,1.031572899508716,-0.6851578161976273,0.1326709899126998,0.8629964785541435,-0.20013399858627584,-0.9427481979127484,1.0513672015314586,0.04013002893092272,0.3257164258183022
-29.160278,26.573333,2011-03-08,0.20159340284467744,0.05921877988917789,0.09698167866455908,0.12861038698547309,0.08378871801962509,0.20825824466164017,0.12603183848673066,0.16671559727225346,-0.32374406065050937,-0.12603183848673066,0.11940424450598128,0.1442650224003415,0.08436209321366753,0.07936551030969484,0.20515348928505284,0.14487583776018378,-0.32444596224147243,-0.14499912543764334,0.14964945054953313,0.0830712647097249,0.0,0.0,0.003509412332674402,0.0033866605703443595,0.02013675355881352,0.018789900986661754,1.2873714814153946e-05,1.4889744347333359e-05,0.0009227651335727797,0.0011607971219041026,0.045221023052508205,0.04226441795816582,1.031572899508716,-0.6851578161976273,0.1326709899126998,0.8629964785541435,-0.20013399858627584,-0.9427481979127484,1.0513672015314586,-0.012742640501644026,1.1083972642526188
-29.160278,26.573333,2011-03-23,0.20159340284467744,0.05921877988917789,0.09698167866455908,0.12861038698547309,0.08378871801962509,0.20825824466164017,0.12603183848673066,0.16671559727225346,-0.32374406065050937,-0.12603183848673066,0.11940424450598128,0.1442650224003415,0.08436209321366753,0.07936551030969484,0.20515348928505284,0.14487583776018378,-0.32444596224147243,-0.14499912543764334,0.14964945054953313,0.0830712647097249,0.0,0.0,0.003509412332674402,0.0033866605703443595,0.02013675355881352,0.018789900986661754,1.2873714814153946e-05,1.4889744347333359e-05,0.0009227651335727797,0.0011607971219041026,0.045221023052508205,0.04226441795816582,1.031572899508716,-0.6851578161976273,0.1326709899126998,0.8629964785541435,-0.20013399858627584,-0.9427481979127484,1.0513672015314586,-0.012742640501644026,1.1083972642526188
-29.160278,26.573333,2011-03-29,0.20159340284467744,0.05921877988917789,0.09698167866455908,0.12861038698547309,0.08378871801962509,0.20825824466164017,0.12603183848673066,0.16671559727225346,-0.32374406065050937,-0.12603183848673066,0.11940424450598128,0.1442650224003415,0.08436209321366753,0.07936551030969484,0.20515348928505284,0.14487583776018378,-0.32444596224147243,-0.14499912543764334,0.14964945054953313,0.0830712647097249,0.0,0.0,0.003509412332674402,0.0033866605703443595,0.02013675355881352,0.018789900986661754,1.2873714814153946e-05,1.4889744347333359e-05,0.0009227651335727797,0.0011607971219041026,0.045221023052508205,0.04226441795816582,1.031572899508716,-0.6851578161976273,0.1326709899126998,0.8629964785541435,-0.20013399858627584,-0.9427481979127484,1.0513672015314586,-0.012742640501644026,1.1083972642526188
-29.160278,26.573333,2011-04-12,0.20159340284467744,0.05921877988917789,0.09698167866455908,0.12861038698547309,0.08378871801962509,0.20825824466164017,0.12603183848673066,0.16671559727225346,-0.32374406065050937,-0.12603183848673066,0.11940424450598128,0.1442650224003415,0.08436209321366753,0.07936551030969484,0.20515348928505284,0.14487583776018378,-0.32444596224147243,-0.14499912543764334,0.14964945054953313,0.0830712647097249,0.0,0.0,0.003509412332674402,0.0033866605703443595,0.02013675355881352,0.018789900986661754,1.2873714814153946e-05,1.4889744347333359e-05,0.0009227651335727797,0.0011607971219041026,0.045221023052508205,0.04226441795816582,,,,,,,,,
-29.160278,26.573333,2011-04-20,0.20159340284467744,0.05921877988917789,0.09698167866455908,0.12861038698547309,0.08378871801962509,0.20825824466164017,0.12603183848673066,0.16671559727225346,-0.32374406065050937,-0.12603183848673066,0.11940424450598128,0.1442650224003415,0.08436209321366753,0.07936551030969484,0.20515348928505284,0.14487583776018378,-0.32444596224147243,-0.14499912543764334,0.14964945054953313,0.0830712647097249,0.0,0.0,0.003509412332674402,0.0033866605703443595,0.02013675355881352,0.018789900986661754,1.2873714814153946e-05,1.4889744347333359e-05,0.0009227651335727797,0.0011607971219041026,0.045221023052508205,0.04226441795816582,,,,,,,,,
